Name,10k_1x_MLAB,10k_1x_MLAB2,10k_1x_NEB,10k_2x_MLAB,1k_1x_MLAB,IVT_DAY1,IVT_DAY2,MicrobeExpress_Bead,MicrobeExpress_RNASE
ugpQ,62.870755055257874,47.44405279406349,60.3657135084167,107.86387344132618,190.31848867519741,55.37980989888923,98.77085374426008,177.95698567095826,73.44140289201978
uhpA,56.93435740354825,98.90712260857028,70.53208718470495,116.87054665166836,518.0297455502697,79.63331670214863,57.078084967012174,160.8239009546011,213.28821743323977
uhpB,39.39624089022631,140.8177366411073,22.52544939598802,94.10068093715411,135.79755139508072,73.61485777254097,90.41231700065875,130.16722345334114,125.05394038517348
uhpC,67.47018937164091,126.21843281504307,73.4071913975995,122.78713785854649,93.74081825492523,60.64064383296979,94.27789092481324,132.52327480412703,119.20494681150045
uhpT,82.04772834759282,136.93335237459013,102.36804074208858,121.51137148682027,134.71285381995568,110.63379935317212,73.69393011560237,180.39956614274712,166.2048510014839
uidA,59.522018798927554,139.94675938343195,101.1902324380106,119.08679596126991,180.22403509651767,110.10921913345197,102.50828279662767,163.48551227184004,123.19550612547253
uidB,156.96743065165765,107.69344189858755,137.39582387120606,168.43076891310523,197.75333108656173,134.59210601827513,209.78302900401843,186.93493318059555,253.831772628894
uidC,51.655890832956906,100.26299960703356,51.09786123665621,117.45963796726456,453.4294721863291,58.31733302569045,67.06725299584872,171.7704961640619,166.22015759237087
uidR,93.23439431073865,113.71930039053008,104.11326213755459,164.10620949896628,103.60594911005396,140.6783713385127,150.1448742007407,221.5239725211237,111.76419624073742
ulaA,56.83601391445327,123.72105784409003,31.487369718884075,93.12196303203478,144.1719765736561,53.24652983724362,62.149634796392,138.62101207178875,102.2881102810187
ulaB,30.82081849176861,131.9651677089151,44.43541998137095,53.79636121357244,541.9420663211769,84.15559347380227,67.49187522615075,114.2129454536252,53.682038103002796
ulaC,70.13293089768203,69.53400377497944,23.62939244366158,87.32364181506338,0.0,83.47892526630595,35.22017129173037,169.009427732195,79.20515856202638
ulaD,27.488542830659274,143.3623721000044,43.46120395887755,132.43945193235362,68.5832391622333,47.35149122248446,68.97011279855548,136.62778947762317,33.466968406490025
ulaE,66.26446266053662,177.6891312279334,89.87719237699304,158.11883115641857,0.0,118.3091930528565,140.10389943417152,182.53715860413416,185.0468925633703
ulaF,98.25864471995484,177.57086603125887,61.17587792592077,103.33482265860337,200.53858927087953,101.74269504193936,85.35593432173536,192.45281097786292,122.8258850202283
ulaG,81.58143288132283,245.0005540476673,71.25218645753763,93.06391642333851,267.10756750902465,60.938155350893204,64.00768462941048,187.3470206533286,172.58795147090234
ulaR,185.89259755945838,159.12283459007043,191.57565086485,181.27452430359142,271.665830681513,122.52604316534097,110.93246746810138,289.35960519247374,148.8970214751709
umpG,125.85412012317593,164.3551646838883,88.8602373810236,181.9174785644398,148.99303688866272,124.55785139800788,203.03551756972715,177.3933599740283,246.8884318491023
umpH,73.81829588943975,125.06781572880963,40.49240009892405,171.06599881519062,306.6299242544152,103.7079406694839,86.06591089416297,146.36129302929623,108.61579410012467
umuC,44.07457913641169,122.94627165659723,69.37642689834506,112.53359390030631,250.30450264457633,49.742444629395116,63.84149405846045,149.36099474872748,163.10202215125105
umuD,32.81909133903712,94.12900074342194,32.70139132828165,69.57022284083779,0.0,56.05793002010012,79.25355334964281,76.60813892331596,75.34052054365792
ung,184.4477993791194,317.17380685283484,192.58275893111957,226.9446277239087,110.92593464500342,221.38995282582087,161.77016451465357,278.98226303558397,164.89353177671103
uof,156.05448150322553,352.1722958848718,0.0,246.7676189805336,0.0,197.71918540085852,90.70022168074138,42.50947066692127,155.02515250362623
upp,126.11919764132624,159.65899886862718,149.72230316762065,182.79823361171677,56.96674793571149,169.46401959961798,101.63141207017802,231.5138994575269,191.38978157821012
uraA,98.65812524929642,189.79033405708563,138.62347933300418,207.47254795006478,298.6401325752689,114.72039598289436,176.057243440743,250.56861477297355,193.28687618952418
usg,85.9912660020032,143.00367420635257,82.48877587719802,120.13459598817893,25.160714958925826,65.30417143613735,72.7016545879363,95.5582716352863,110.5004045610736
ushA,178.79283370297233,173.5663607174532,162.0647718695802,175.9780514707319,142.76765030686315,173.7602001182362,138.93899754697765,190.84514988886227,147.3889607811129
uspA,1545.217326518198,846.511841168429,1733.7150048071196,929.5176446583038,771.2539984685352,1513.3391456035624,618.9128873503096,828.0844885916262,516.7505083454207
uspB,127.59552741774772,267.2591271107873,268.7645599793148,220.26487806708909,0.0,183.26050129146415,107.16954139053135,415.5110983268933,116.30435548406206
uspC,50.81302081936553,77.34375935211244,43.380796748077124,85.69797961155106,199.22711572022178,51.39263146736633,47.992321320599615,136.20866754953371,47.96412061054456
uspD,181.42905848816253,368.2879434681439,246.19802730089532,274.20155789889935,0.0,165.6510480323281,87.6058179478301,197.84740001656954,106.00473714767412
uspE,417.7173405363749,268.87637278602074,392.4682754209702,368.05111448254127,309.85777642949694,459.9068985447856,414.4498918517497,271.24931164515766,339.4615721104843
uspF,167.7287862263676,79.52277649013234,134.81994300721908,138.28447402295714,146.62623545029186,83.40366817794326,97.1054664463355,265.2590969615887,131.17512904152989
uspG,633.2703577234399,721.7653798263088,549.8636045374352,414.26019621927014,1138.8654525499244,661.5396727203218,228.55847240492176,353.88391157647845,324.8662286731002
uup,90.40368699978615,159.8416993756222,92.03179298504925,115.50357884616905,72.87508337395796,85.6206313637217,110.0587201468275,142.7576303835594,102.04385038407939
uvrA,136.87623715984495,123.83815400675492,140.33796875770435,213.74048945612498,120.19923275914469,151.82184861131913,283.17660321287286,243.08324780570663,295.72170430172093
uvrB,97.79607414474908,154.53077050830325,86.74116827403849,93.862278750936,217.02423217390384,100.64350112678304,81.8269402176335,144.2200016328123,163.3349158711074
uvrC,60.78133032899459,95.43848766047446,88.34192557522371,112.63337984036423,71.68127091489718,100.14158057268929,93.5362916260526,133.16387374220506,158.66836394355366
uvrD,81.85407358812822,113.7120106068246,97.2469530471133,146.7573687530869,93.18188777160019,124.97849940663016,89.91525690364264,174.40085191782674,176.82978560408648
uvrY,109.68617244769916,168.05680041405472,168.80786710786487,191.7815712715358,314.54340371939327,270.12247514507584,138.81714195182158,273.2931928104648,114.22237263848727
uxaA,65.3317225721919,132.17913108426086,84.27201289477745,161.2426620930594,64.29678671459371,98.17639944513677,92.62447644903116,135.58035709987115,91.56934411220188
uxaB,77.58667308728437,111.7295680311899,72.882212450036,115.35651546592182,202.06549389534024,81.84433819727144,90.6875938402944,148.3659572811916,138.377770424539
uxaC,115.7903799915669,142.49252129524385,155.42533891187114,166.74302086340566,229.30973467661357,123.98235813024102,140.09455097714408,211.6132280237727,161.16488784286014
uxuA,97.13809668369682,152.87026323267133,104.31329892059463,174.10953968463545,107.64964121666998,142.74157224509236,114.20819411158458,161.35303638206338,164.88718752170826
uxuB,101.1800798585971,156.2696039036071,100.21264151607296,76.33670516763704,138.82824880108745,113.06699517303792,89.96880471572179,132.26380991386537,115.74852249007124
uxuR,91.32036023346927,119.30303582596501,70.26996648216802,138.50999164785208,263.6998963137032,79.55494629706972,60.92259922396943,208.80717897747795,144.98749728039897
valS,122.99296798442042,128.14200101205344,141.2652015100402,165.97618408348177,256.38028522117213,146.40763575387777,129.20965519792358,159.6650359912924,121.45056590371082
ves,96.92187793107455,158.59756114842187,50.074005471431285,119.79496998366092,228.11071108855305,56.29200812228535,87.80981423443518,222.15626493327497,143.79369614235256
viaA,91.64791926777657,207.9006235428059,98.4217288179915,148.28177807024102,160.7738494906403,112.31755036978241,109.12979714265762,154.09683116758958,186.8457158314128
vsr,53.763311993550595,58.75568199270924,55.69650981644914,93.20133917255863,32.50059231637043,83.92375697331595,57.485880539563055,131.91473954728687,93.24802166762296
waaA,67.06545227917888,139.09438020653548,90.48920210746105,146.68032502017542,242.55283596671524,78.91229069579114,87.60698177046717,188.67818576764017,152.48245634031588
waaB,54.25066170663447,157.92754569174127,64.09472700343203,102.88554082095727,100.39824177360262,71.1094036874941,68.6329582522022,225.3238109072754,166.50849713352446
waaC,139.94895418587214,215.90839545522408,114.52640394251641,164.90265848247876,407.9416794418589,135.18010401196693,111.57532997929745,238.65746727080437,207.49520412023816
waaF,121.3578826169794,173.28906297320518,142.85541896589746,204.5918777356572,213.21723349863362,141.63683225301335,168.73257591676563,138.99622478956218,90.99797633735373
waaG,148.22713814599504,142.69956512702765,112.37942134601751,175.04260011672199,150.8099707018069,128.23090406092098,187.64270479970807,193.79217487636063,177.9847750898043
waaH,35.7814044398147,116.09243425022042,48.3032725243256,118.0947077249249,24.650207698889652,50.3743955109408,47.92276723172919,63.78268837893273,98.23444446272146
waaJ,60.668526762428506,122.7286676359661,23.70127389191387,131.04333386766308,240.83034778384226,52.064280062025915,72.02709205436733,147.46021248013588,70.89929540981589
waaL,106.57293904330601,162.93281795349466,94.67052789537539,154.60049520186172,195.39691424173418,98.8262645612972,132.15677724693367,181.68750189092944,147.113001863026
waaO,46.09575161241437,136.6254760790551,58.23733073316041,89.70543232363204,66.28368349620548,51.43855191246003,55.383652090831006,140.68134233652881,113.91893559542487
waaP,61.99306001517103,201.88193580497077,89.41248839495957,144.57266471248968,153.46144341865133,52.299963068888786,66.02019561024557,188.62379033145552,98.15719242530064
waaQ,75.06751733688735,173.25192890455924,71.99045424298527,140.69307772166977,103.53087233533653,106.80352371833045,143.82995191032273,159.18872645834472,182.43539685933985
waaS,75.4041875907027,139.83587129671818,65.95828706053732,126.48179733402584,314.8234459235594,58.73830822245931,71.05681286435369,139.8725082905813,127.6524092299542
waaU,64.71823167121698,144.0857329815509,65.9234472670974,119.61801238836311,229.23660330035852,61.86850023228277,87.4141500132887,235.01918943436843,189.97853884379347
waaY,56.98428177683879,132.9117649982224,75.05881580414174,110.39221118128465,390.54180995901777,43.48285122359772,65.26852711787555,199.20156887415442,146.1965493980219
waaZ,49.954436038662884,140.6963408999388,69.39833997730757,107.07180695764727,179.668767382752,75.72602084505543,89.74556405722726,109.82112193070466,126.0314179955672
wbbH,61.07047799795569,98.84754962387626,51.25459715386459,119.19558799480228,405.54027434696405,67.30827605019557,79.2997683704451,209.00125481753278,194.84161198094344
wbbI,67.73601615212304,143.18414463538656,60.58155033988613,95.80546835761514,170.85721756247003,57.461714261019125,69.5697533452691,171.3221567059606,84.97621652456884
wbbJ,180.74028038169524,177.98503947677503,76.10958337064537,129.52088387612898,323.7685909689186,114.53460321365635,125.52860048230673,204.62807631188545,126.68559416816572
wbbK,60.849846224770396,126.17828517884979,76.28278979822484,105.18414539693936,136.7987397766798,48.338757720484786,49.9515496465076,149.38716930348627,127.01895873312168
wcaA,18.095739585434007,74.46276308809986,27.38741523743588,112.76581894741432,72.89418562385939,51.527386106837724,52.869463065193024,131.20244482269055,110.33475139726951
wcaB,46.061882581104726,28.00770881015929,25.418811541676597,88.08741599940176,286.95563870333194,31.752720039944595,59.240939856562804,238.99189520961133,51.62627778042735
wcaC,46.28878840662742,111.28551812030182,39.63634155824483,97.70465972871425,102.63836481520431,44.88883739347346,61.136210262663745,96.25358715295742,211.52699380073543
wcaD,26.77488741167664,146.17816494760476,42.62457214513953,100.46404204958282,181.1881338064321,43.659862262979296,65.01288512079324,185.67529509158823,89.29562355749167
wcaE,38.70863024135006,70.3132294709899,55.067041702604406,81.90441982355546,0.0,31.654370538285317,56.689724933419136,168.82576523099772,61.34117480127522
wcaF,15.416886929468115,156.36730178142224,5.128578858588433,76.83619624151638,0.0,30.63935053034726,42.693616197150405,82.18497662271443,182.0464905608647
wcaI,40.02190533088634,129.88879269251606,60.48154386353267,94.87212451518556,242.8317335631427,46.3892163040319,53.29494884619061,141.40650389496454,139.85583611045465
wcaJ,33.828242798811324,121.65920311139053,52.28003078160124,89.92958382868859,101.50319396010529,64.07325788958515,62.893163020947085,112.54039540755574,73.87523396395576
wcaK,59.923596659961774,113.30750909161331,43.369550138655505,140.44692873971948,124.47777599702765,56.663983107513594,90.92179503328843,128.90723206806322,103.66661251908855
wcaL,34.09371530112482,136.7992725791992,42.23862757070678,98.86898817629529,223.57798948513795,39.23057713852639,44.419964590626456,176.4351924424981,112.86764788686173
wcaM,77.53750234485963,125.50533432456261,71.08508893468192,130.69045041916578,124.36427368084972,85.35219962413373,125.633857767904,211.42748018262827,172.5408148956819
wecB,124.6236610947661,132.20505542080085,162.05838042076556,190.73093184904843,159.03307075762424,140.80818320412854,166.186576610556,349.2316513251685,195.38673067025078
wecC,47.8398056023469,103.1841658980742,57.689604131864094,128.60013758987958,351.48502806754055,70.44834364318527,93.211171470086,173.20337412946174,114.31676922697207
wecE,88.76381351504665,118.34786830870559,70.73735975653497,94.8499769195268,151.1378119256855,95.78635371700317,118.10022644724357,256.85530160666656,126.89435559961517
wecH,53.831356751411555,144.02871198089866,50.12571700892329,92.4179355968706,327.87746144065267,58.511337816342305,58.17032046156468,59.78214413971548,86.62994214859341
